,RESUMO,TEXTO,LABEL
0,"Após nova busca, PF pede a Aécio que deixe chave debaixo do tapete | VEJA","('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\npolítica \napós nova busca, pf pede a aécio que deixe chave debaixo do tapete\no político mineiro recebeu também um cartão que será carimbado a cada nova diligência - se ele juntar dez carimbos, ganhará uma  investigação grátis\n\n    por  \n      14 dez 2018, 07h00    \n\n\n\n\n denunciado --  deputado federal aécio neves (psdb-mg) é acusado de corrupção e lavagem de dinheiro pela procuradoria-geral da república\xa0(cristiano mariz/veja)\n\npublicidade\n\n\n\n\n\n \nacusado de receber 110 milhões de reais em propina do grupo j&f, aécio teve mais uma vez a visita da polícia federal. a pf pediu ao mineiro que deixe a chave debaixo do tapete e lhe deu um cartão que será carimbado a cada diligência — se ele juntar dez carimbos, ganhará uma investigação grátis. advogados solicitaram que a próxima busca aconteça em seis meses, para que aécio tenha tempo de produzir mais provas contra si próprio, uma vez que as atuais já foram todas levadas.\num dia depois da ação, o tucano ligou para a pf dizendo que um dos agentes esqueceu um carregador em sua casa, mas obteve a resposta de que foi de propósito, pois se trata de um carregador de tornozeleira eletrônica.\npublicado em veja de 19 de dezembro de 2018, edição nº 2613\naécio nevescorrupçãohumorpf - polícia federalleia mais  enfermeira admite que emprestou senha para exclusão de vacina de bolsonaro  sob pressão, lula acelera liberação de recursos e loteamento de cargos  festa do união brasil tem ausência de ministros da cota do partidomais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,Flávio ensinará a Guedes como gastar 3000% a mais do que se ganha | VEJA,"(""\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\neconomia \nflávio ensinará a guedes como gastar 3000% a mais do que se ganha\nfilho do presidente dará consultoria ao ministro\n\n    por  \n      atualizado em 20 ago 2020, 20h22 - publicado em 21 ago 2020, 06h00    \n\n\n\n\n \xa0(evaristo sa/afp)\n\npublicidade\n\n\n\n\n\n \ncom a pandemia, o déficit da dívida pública deve crescer 607% e chegar a 877 bilhões de reais — e paulo guedes já pediu uma ajuda especializada. flávio bolsonaro, que comprou dezenove apartamentos e movimentou 2,3 milhões com o salário de deputado e vendendo chocolate, vai dar consultoria ao superministro. à época, flávio explicou que achou petróleo furando o chão dos apartamentos, por isso lucrava tanto nas negociações.\na primeira medida será instituir a “rachadinha” no auxílio emergencial. essa é a razão por que bolsonaro tem indo tanto ao nordeste: como as movimentações são em dinheiro vivo e o queiroz está em prisão domiciliar, ele vai buscar os 20% dos 600 reais pessoalmente. e, para não criar um novo imposto, flávio vai ensinar guedes a aumentar a arrecadação fazendo cada brasileiro depositar 48 cheques na conta do tesouro.\npublicado em veja de 26 de agosto de 2020, edição nº 2701\nrelacionadasmundoreino unido retira portugal de lista de quarentena obrigatóriaeconomiao ‘ioiô’ do ibovespa em meio ao corporativismo de brasília\ncontinua após a publicidade\n\n\nflávio bolsonaropaulo guedesleia mais  o cargo que coloca o pt e o agronegócio em rota de colisão  alice assume clientela da qsaúde e mais que dobra projeção de faturamento  soou 'estranho' galípolo no banco do brasil, e sua passagem deve ser brevemais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n"",)",False
0,Constituição garante que não vai mudar Bolsonaro | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\nrevista veja \nconstituição garante que não vai mudar bolsonaro\nela disse que aprecia as declarações de amor mas, em muitos casos, é impossível mudar as pessoas apenas com o que está escrito na lei\n\n    por  \n      12 out 2018, 07h00    \n\n\n\n\n\n \nem entrevista no jornal nacional, a constituição brasileira disse que não vai mudar bolsonaro. o vice do capitão, o general hamilton (augusto) mourão, já havia proposto alterações que incluíam o autogolpe. fernando haddad, que também anunciara mudanças, recuou.\nde acordo com amigos, a constituição tem se sentido ofendida. muitos sugerem uma recauchutagem, uma plástica. ela, porém, garante que está em forma — e que nunca foi realmente usada direito.\na constituição disse que aprecia as declarações de amor mas, em muitos casos, é impossível mudar as pessoas apenas com o que está escrito na lei. “tenho observado muitas coisas, estou em frangalhos. sinto-me rasgada quase todos os dias”, disse ela.\npublicado em veja de 17 de outubro de 2018, edição nº 2604\ncontinua após a publicidade\n\n\nconstituiçãofernando haddadhumorjair bolsonarojornal nacionalleia mais  veja essa: michelle obama, armínio fraga e leandro karnal  sobedesce: da camada de ozônio a daniel alves  veja essa: eduardo leite, príncipe harry e mia mamedemais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas\n\n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,“Filho de Mourão” já é o cargo público mais cobiçado do país | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n conteúdo para assinantes\n\n\n\npolítica \n“filho de mourão” já é o cargo público mais cobiçado do país\no emprego só não é melhor que o de filho de bolsonaro\n\n    por  \n      11 jan 2019, 07h00    \n\n\n\n\n \xa0(//reprodução)\n\npublicidade\n\n\n\n\n\n \no governo deve abrir em breve um concurso para filhos de mourão. com o cargo, qualquer um poderá ser agraciado com o salário de 36\u2009000 reais no banco do brasil ou em outras estatais. a disputa pela vaga deve ser feroz. entre as habilidades para a função está… ser filho de mourão. “é um cargo vitalício, quando se conquista ninguém perde”, explicou um funcionário. milhões de brasileiros já entraram na justiça pedindo teste de dna a mourão.\no emprego só não é melhor que o de filho de bolsonaro. nesse cargo o funcionário nunca fica gripado, pois sempre tem laranja, rica em vitamina c.\npublicado em veja de 16 de janeiro de 2019, edição nº 2617\nempregofilhosgeneral hamilton mourãohumorjair bolsonaroleia mais  enfermeira admite que emprestou senha para exclusão de vacina de bolsonaro  sob pressão, lula acelera liberação de recursos e loteamento de cargos  festa do união brasil tem ausência de ministros da cota do partidomais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,Queiroz declara família Bolsonaro como dependente em seu IR | VEJA,"(""\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\npolítica \nqueiroz declara família bolsonaro como dependente em seu ir\nno campo profissão em sua declaração, o assessor escolheu 'produtor rural', provavelmente pela sua experiência na produção de laranjas\n\n    por  \n      8 mar 2019, 07h00    \n\n\n\n\n \xa0(//reprodução)\n\npublicidade\n\n\n\n\n\n \no ex-assessor fabrício queiroz espera uma restituição gorda em seu imposto de renda neste ano. depois que o escândalo dos depósitos explodiu, ele finalmente resolveu oficializar a situação e declarou a família bolsonaro como dependente. queiroz até então dizia que vendia carros usados e chegou a participar de um concurso de danças em hospitais para sobreviver.\no ex-assessor também fez bicos no setor editorial. ele lançou uma série de livros de sucesso chamada onde está queiroz?. o leitor e o ministério público podiam se divertir tentando encontrar uma imagem de queiroz. a brincadeira não deu muito certo porque a cor do boneco, laranja, chamava muita atenção e ele era facilmente encontrado.\nno campo profissão em sua declaração, o assessor escolheu “produtor rural”, provavelmente pela sua experiência na produção de laranjas.\npublicado em veja de 13 de março de 2019, edição nº 2625\ncontinua após a publicidade\n\n\nfabrício queirozgoverno bolsonaroleia mais  enfermeira admite que emprestou senha para exclusão de vacina de bolsonaro  sob pressão, lula acelera liberação de recursos e loteamento de cargos  festa do união brasil tem ausência de ministros da cota do partidomais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n"",)",False
0,"Dois anos depois, #ForaTemer finalmente funciona | VEJA","('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\npolítica \ndois anos depois, #foratemer finalmente funciona\no êxito, ainda que tardio, animou organizadores de outros protestos, como o #elenão e o #forapassasnoarroz\n\n    por  \n      4 jan 2019, 07h00    \n\n\n\n\n \xa0(daniel marenco/agência o globo)\n\npublicidade\n\n\n\n\n\n \npassou praticamente em branco uma das vitórias mais demoradas de uma mobilização por hashtag de que se tem notícia. após dois anos do lançamento da campanha #foratemer, finalmente uma palavra de ordem lançada na internet obteve resultado: michel temer está fora da presidência.\no êxito, ainda que tardio, animou organizadores de outros protestos, como o #elenão e o #forapassasnoarroz. “temos a esperança de que o #elenão ainda vá dar resultados, nem que tenhamos que esperar por quatro ou oito anos”, declarou no facebook a manifestante conhecida por mariana freixo haddad guarani-kaiowá.\npublicado em veja de 9 de janeiro de 2019, edição nº 2616\nhumorinternetmichel temerredes sociaisleia mais  enfermeira admite que emprestou senha para exclusão de vacina de bolsonaro  sob pressão, lula acelera liberação de recursos e loteamento de cargos  festa do união brasil tem ausência de ministros da cota do partidomais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,Estado Islâmico: fundamentalismo religioso no Brasil foi longe demais | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\nrevista veja \nestado islâmico: fundamentalismo religioso no brasil foi longe demais\nnota divulgada em suas redes antissociais\n\n    por  \n      atualizado em 20 ago 2020, 20h23 - publicado em 21 ago 2020, 06h00    \n\n\n\n\n\n \nem nota divulgada em suas redes antissociais, o estado islâmico afirmou estar preocupado com a escalada do radicalismo religioso no brasil. o episódio da menina de 10 anos estuprada foi o estopim da reação do ei (você aí).\nanalistas dizem que não há motivos para preocupação. a situação só seria grave se, por exemplo, o presidente escolhesse membros do governo pela sua religião. “imagina o absurdo que seria se alguém fosse para o stf só por ser terrivelmente evangélico”, disse um observador.\npublicado em veja de 26 de agosto de 2020, edição nº 2701\nleia mais  veja essa: michelle obama, armínio fraga e leandro karnal  sobedesce: da camada de ozônio a daniel alves  veja essa: eduardo leite, príncipe harry e mia mamedemais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas\n\n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,Bolsonaro anuncia Marie Kondo na PGR: “Engaveta como ninguém” | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\npolítica \nbolsonaro anuncia marie kondo na pgr: “engaveta como ninguém”\nresta saber que saída ela encontrará, já que um de seus mandamentos é jogar fora tudo de inútil\n\n    por  \n      atualizado em 23 ago 2019, 14h15 - publicado em 23 ago 2019, 06h30    \n\n\n\n\n \xa0(divulgação/netflix)\n\npublicidade\n\n\n\n\n\n \nnomes pra lá, boatos pra cá, acabou o mistério sobre quem vai chefiar a procuradoria-geral da república (pgr) no lugar de raquel dodge. trata-se de outra mulher, a organizadora pessoal japonesa marie kondo. a escolha inicialmente surpreendeu a todos, mas rapidamente foi compreendida. ninguém engaveta melhor e mais decididamente que kondo. ela estaria disposta a aceitar o cargo porque, sendo mulher, não está dentro do universo de piadas toscas sobre japoneses feitas por bolsonaro.\napresentadora de um programa de sucesso mundial chamado ordem na casa, kondo já soube que o presidente brasileiro tem despachado numa mesa que colocou dentro de seu closet no palácio da alvorada. está naturalmente chocada e disposta a acabar com isso daí. resta saber que saída ela encontrará, já que um de seus mandamentos é jogar fora tudo de inútil que está dentro do armário.\npublicado em veja de 28 de agosto de 2019, edição nº 2649\nleia mais  enfermeira admite que emprestou senha para exclusão de vacina de bolsonaro  sob pressão, lula acelera liberação de recursos e loteamento de cargos  festa do união brasil tem ausência de ministros da cota do partidomais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,"Após audiência com nova juíza, Lula pede Moro de volta | VEJA","('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\npolítica \napós audiência com nova juíza, lula pede moro de volta\nmoro foi procurado pela reportagem, mas não quis se pronunciar porque estava experimentando o uniforme da liga da justiça\n\n    por  \n      23 nov 2018, 07h00    \n\n\n\n\n \xa0(guito moreto/agência o globo)\n\npublicidade\n\n\n\n\n\n \no pt vai lançar a campanha moro livre para pedir a volta do juiz ao cargo de primeira instância do paraná. a ideia surgiu logo depois do depoimento de lula à juíza gabriela hardt, substituta de moro, que foi dura com o petista.\njá estão previstos um acampamento em frente ao fórum de curitiba e caminhadas por todo o país. moro foi procurado pela reportagem, mas não quis se pronunciar porque estava experimentando o uniforme da liga da justiça.\n“a gente sabia que gabriela era hard, mas não tanto”, disse um trocadilhista bilíngue.\npublicado em veja de 28 de novembro de 2018, edição nº 2610\ncontinua após a publicidade\n\n\ngabriela hardthumorjustiçaluiz inácio lula da silvasergio moroleia mais  enfermeira admite que emprestou senha para exclusão de vacina de bolsonaro  sob pressão, lula acelera liberação de recursos e loteamento de cargos  festa do união brasil tem ausência de ministros da cota do partidomais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,FaceApp: Usuário põe foto do Brasil em app para saber o futuro e celular explode | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\npolítica \nusuário põe foto do brasil em app para saber o futuro e celular explode\nalguém decidiu colocar uma imagem de satélite do país para ver como estaremos daqui a quarenta anos\n\n    por  \n      19 jul 2019, 06h30    \n\n\n\n\n um pedreiro de 50 anos colocou sua foto no app para descobrir como estaria no dia de sua aposentadoria: o resultado foi a imagem de uma caveira\xa0(./.)\n\npublicidade\n\n\n\n\n\n \nque atire o primeiro smartphone quem não pegou a febre do aplicativo faceapp, que envelhece o rosto dos usuários de maneira ultrarrea\xadlista. um pedreiro de 50 anos colocou sua foto no app para descobrir como estaria no dia de sua aposentadoria: o resultado foi a imagem de uma caveira.\nalguém decidiu então colocar uma foto de satélite do brasil para ver como estaremos daqui a quarenta anos. o aparelho começou a esquentar, fez sons de motor de fusca com as velas sujas, ameaçou abrir uma fenda no espaço-tempo e depois explodiu. no seu lugar, apareceram uma pilha de livros de história de países que sucumbiram ao populismo ultranacionalista no século xx e o recado “a resposta está aí, te vira”.\npublicado em veja de 24 de julho de 2019, edição nº 2644\naplicativoshumorinternetleia mais  enfermeira admite que emprestou senha para exclusão de vacina de bolsonaro  sob pressão, lula acelera liberação de recursos e loteamento de cargos  festa do união brasil tem ausência de ministros da cota do partidomais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \n\n\n\n\n\n\n\n\n\n',)",False
0,Frase da semana | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\ncultura \nfrase da semana\nmauricio ferro, economista\n\n    por  \n      atualizado em 6 ago 2020, 14h03 - publicado em 7 ago 2020, 06h00    \n\n\n\n\n\n \n“o brasileiro não aguenta mais os filhos de bolsonaro. se não bastassem o 01, o 02 e o 03, ainda vem o 0,2%, a cpmf.”\nmauricio ferro, economista\npublicado em veja de 12 de agosto de 2020, edição nº 2699\n\n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,Onyx: lives ensinando como ganhar 50% com multa de caixa dois | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\ncultura \nonyx: lives ensinando como ganhar 50% com multa de caixa dois\no tema: investimentos\n\n    por  \n      atualizado em 6 ago 2020, 14h03 - publicado em 7 ago 2020, 06h00    \n\n\n\n\n blindagem. o ministro do trabalho, onyx lorenzoni, quer impedir a demissão de pessoas que não se vacinarem contra a covid-19.\xa0(evaristo sa/afp)\n\npublicidade\n\n\n\n\n\n \no ministro da cidadania, onyx lorenzoni, é a nova estrela dos influenciadores de finanças e desbancou betina. ele ganhou fama depois que conseguiu lucrar 58,7% numa única operação de caixa dois. é o brasileiro que mais ganhou dinheiro com uma ação no ano. no caso, ação do ministério público contra ele.\nonyx recebeu 300 000 reais sem declarar as doações e fez um acordo pra pagar uma multa de 189 000. com a manobra, o ministro passou a ser cogitado para a fazenda. “acho que ele conseguiria acabar com o déficit fiscal em dois anos sem precisar de mais imposto”, disse um membro do alto escalão do governo.\npublicado em veja de 12 de agosto de 2020, edição nº 2699\nleia mais  a tocante despedida de ana michelle soares em último livro sobre finitude  morre palmirinha, ícone da culinária na tv, aos 91 anos  coleção de peças de freddie mercury ilumina uma vida sem concessõesmais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,Final da Libertadores será disputada no ‘Fifa 2019’ | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\nplacar \nfinal da libertadores será disputada no ‘fifa 2019’\n essa vai ser a primeira vez que um campeonato será decidido no playstation\n\n    por  \n      atualizado em 30 nov 2018, 13h32 - publicado em 30 nov 2018, 07h00    \n\n\n\n\n \xa0(//.)\n\npublicidade\n\n\n\n\n\n \ndepois de a violência impedir o jogo, a conmebol encontrou a solução para finalmente decidir a libertadores da américa. boca juniors e river plate entrarão em campo apenas virtualmente, numa partida do videogame fifa 2019. essa vai ser a primeira vez que um campeonato será decidido no playstation.\nse tudo der certo, outras partidas mundo afora também poderão ser disputadas on-line. trump poderá também declarar a sua tão sonhada guerra, sem correr o risco de perder vidas. tudo seria disputado em partidas de call of duty e battlefield.\nos hermanos, assim, seguem inovando e dando um exemplo para o mundo. depois de o brasil inventar o escola sem partido, a argentina criou o futebol sem partida.\npublicado em veja de 5 de dezembro de 2018, edição nº 2611\ncontinua após a publicidade\n\n\nboca juniorsconmebolcopa libertadores da américafutebolhumorriver plateleia mais  copa 2018: fifa recebe 1,3 milhão de pedidos de ingressos  brasileirão: corinthians vence mais uma vez fora de casamais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,As medidas do governo para o cidadão encontrar Deus mais cedo | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\npolítica \nas medidas do governo para o cidadão encontrar deus mais cedo\nmais agrotóxicos, mínimo abaixo da inflação e cortes na saúde\n\n    por  \n      atualizado em 20 set 2019, 09h33 - publicado em 20 set 2019, 06h30    \n\n\n\n\n \xa0(istock/getty images)\n\npublicidade\n\n\n\n\n\n \nem mais uma prova de seu compromisso com a religiosidade, o governo bolsonaro divulgou novas medidas para acelerar o reencontro dos irmãos e irmãs do brasil da nova era com o criador.\nmais 63 agrotóxicos foram liberados nos últimos dias, chegando a 325 pesticidas neste ano. o governo estuda também alterar a constituição para que o salário mínimo seja corrigido abaixo da inflação. e o ministério da saúde quer cortar 393 milhões de reais em vacinas em 2020 — isso sem falar no congelamento de gastos em saúde por vinte anos da pec do teto.\na migração de brasileiros para o outro mundo deverá ser tão intensa que são pedro está sendo pressionado para construir um muro em volta do paraíso. “a ditadura da venezuela tomou um caminho parecido, e fomos inundados por venezuelanos nos últimos anos”, disse um morador. “caiu muito o preço das nuvens.”\npublicado em veja de 25 de setembro de 2019, edição nº 2653\ncontinua após a publicidade\n\n\nleia mais  enfermeira admite que emprestou senha para exclusão de vacina de bolsonaro  sob pressão, lula acelera liberação de recursos e loteamento de cargos  festa do união brasil tem ausência de ministros da cota do partidomais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,Vacina: teste mostra que governo tem 99% de ineficácia | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\nsaúde \nvacina: teste mostra que governo tem 99% de ineficácia\no plano de vacinação apresentado pelo governo inclui a aplicação de três pulinhos contra a covid\n\n    por  \n      atualizado em 17 dez 2020, 20h58 - publicado em 18 dez 2020, 06h00    \n\n\n\n\n \xa0(tony winston/ms/.)\n\npublicidade\n\n\n\n\n\n \no plano de vacinação apresentado pelo governo inclui a aplicação de chá de limão, alho e três pulinhos contra a covid.\no governo disse que já comprou todas as vacinas, mas o cachorro comeu a nota fiscal e por isso tem de comprar tudo de novo. brasileiros já podem tomar a sua dose. de paciência.\no general pazuello não pode esclarecer detalhes do plano porque perdeu a tartaruga de que foi encarregado de tomar conta e tinha de procurar. “esse bicho é muito rápido, cega a gente”, disse ele. já bolsonaro afirmou que não vai tomar, além de vergonha na cara, qualquer vacina. mas ele garante que os brasileiros vão tomar muito bem tomado.\npublicado em veja de 23 de dezembro de 2020, edição nº 2718\ncontinua após a publicidade\n\n\nleia mais  erdogan acusa oposição turca de trabalhar com biden para derrubá-lo  enfermeira admite que emprestou senha para exclusão de vacina de bolsonaro  em feira do mst, paulo teixeira ironiza cpi e critica campos netomais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas \n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
0,Bolsonaro faz primeiro governo de extremo Centrão | VEJA,"('\n\n\n\n\n\n\n                        por redação \nsiga\n \n\n\n\n\n\n\npolítica \nbolsonaro faz primeiro governo de extremo centrão\nnunca um presidente foi tão radicalmente centrão\n\n    por  \n      atualizado em 18 jun 2020, 19h30 - publicado em 19 jun 2020, 06h00    \n\n\n\n\n\n \nnunca um presidente foi tão radicalmente centrão. jair bolsonaro mostra fidelidade a sua tendência política ao colocar quase 80 bilhões de reais de orçamento nas mãos de deputados de partidos políticos cuja única ideologia é obter vantagens por estar do poder. surpresa? o presidente vem de lá, do também conhecido baixo clero radical, submundo político de pouca expressão e atuação zero, mas que, unido, resulta numa massa forte, mais fedorenta e pegajosa que chorume.\nsegundo cientistas políticos, bolsonaro tem múltiplas tendências políticas. outra que ele inaugurou é o bolsocialismo, em que o presidente divide as decisões e vantagens do cargo com seus filhos. há ainda o meuliberalismo, que é achar que deve existir liberdade apenas no que lhe convém.\npublicado em veja de 24 de junho de 2020, edição nº 2692\nleia mais  enfermeira admite que emprestou senha para exclusão de vacina de bolsonaro  sob pressão, lula acelera liberação de recursos e loteamento de cargos  festa do união brasil tem ausência de ministros da cota do partidomais lidas1brasil pf encontra certificados de diamantes na casa de mauro cid2cultura a indireta de rodrigo bocardi a luciano hang durante telejornal da globo3cultura o primeiro grande acerto de walcyr carrasco em ‘terra e paixão’4cultura o mais novo climão entre patrícia poeta e manoel soares no ‘encontro’5brasil pf acha cartão de crédito de bolsonaro e papéis sobre atos golpistas\n\n\npublicidade\n\n\n\n\n\n\n\n\nrecomendadas\n\nrecomendado por\n\n \nskipads by \n\n\n\n\n\n\n\n\n',)",False
